SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
21,DC:A6:32:33:B0:BC,2020-07-23 10:18:55.606057,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-60
22,DC:A6:32:33:B0:BC,2020-07-23 10:18:56.201103,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-50
23,DC:A6:32:33:B0:BC,2020-07-23 10:18:57.286008,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
24,DC:A6:32:33:B0:BC,2020-07-23 10:18:59.186226,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-58
25,DC:A6:32:33:B0:BC,2020-07-23 10:19:00.770651,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
26,DC:A6:32:33:B0:BC,2020-07-23 10:19:01.293778,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
27,DC:A6:32:33:B0:BC,2020-07-23 10:19:02.116337,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
28,DC:A6:32:33:B0:BC,2020-07-23 10:19:03.811444,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
29,DC:A6:32:33:B0:BC,2020-07-23 10:19:04.050025,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
30,DC:A6:32:33:B0:BC,2020-07-23 10:19:06.055281,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
31,DC:A6:32:33:B0:BC,2020-07-23 10:19:07.025570,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-53
32,DC:A6:32:33:B0:BC,2020-07-23 10:19:08.974106,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-57
33,DC:A6:32:33:B0:BC,2020-07-23 10:19:09.055296,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
